customer_id,registration_date,home_neighborhood_type,is_member,preferred_store_id
1403,2023-08-02,tourist,True,15
1404,2023-04-20,university,True,14
1405,2023-06-01,transit,True,20
1406,2023-12-01,mall,True,6
1407,2023-04-26,tourist,True,9
1408,2023-04-18,mall,True,6
1409,2023-10-11,gas_station,True,12
1410,2023-06-16,office,True,17
1411,2023-06-08,urban_residential,True,8
1412,2023-05-08,university,True,14
1413,2023-11-01,hospital,True,7
1414,2023-09-14,transit,True,16
1415,2023-07-11,mall,True,6
1416,2023-09-29,university,True,1
1417,2023-05-15,university,True,3
1418,2024-01-06,gas_station,True,12
1419,2023-06-15,tourist,True,15
1420,2024-04-04,tourist,True,15
1421,2023-06-29,gas_station,True,13
1422,2023-05-08,university,True,14
1423,2023-03-10,university,True,1
1424,2023-08-21,office,True,17
1425,2023-10-12,hospital,True,4
1426,2023-04-03,hospital,True,18
1427,2023-03-29,tourist,True,2
1428,2023-02-09,university,True,3
1429,2023-04-18,hospital,True,18
1430,2023-06-02,hospital,True,7
1431,2023-04-09,university,True,1
1432,2023-05-25,urban_residential,True,8
1433,2023-04-27,university,True,14
1434,2023-06-06,office,True,17
1435,2024-01-31,urban_residential,True,8
1436,2024-02-15,hospital,True,7
1437,2023-05-05,transit,True,16
1438,2023-05-19,tourist,True,10
1439,2023-07-03,mall,True,6
1440,2023-05-21,hospital,True,18
1441,2023-12-25,university,True,1
1442,2023-12-02,office,True,17
1443,2024-05-31,gas_station,True,11
1444,2023-04-17,urban_residential,True,8
1445,2023-08-20,gas_station,True,12
1446,2023-02-05,university,True,14
1447,2023-07-16,university,True,14
1448,2023-05-23,gas_station,True,12
1449,2023-08-12,mall,True,6
1450,2023-08-24,tourist,True,10
1451,2023-03-30,gas_station,True,13
1452,2023-12-20,mall,True,6
1453,2023-04-02,urban_residential,True,8
1454,2023-04-13,university,True,14
1455,2024-03-28,tourist,True,2
1456,2023-05-04,tourist,True,15
1457,2023-09-23,hospital,True,7
1458,2024-02-21,transit,True,20
1459,2023-03-06,gas_station,True,12
1460,2023-03-12,urban_residential,True,5
1461,2023-09-17,urban_residential,True,5
1462,2023-06-05,university,True,3
1463,2023-07-04,tourist,True,10
1464,2024-01-04,gas_station,True,13
1465,2023-07-20,hospital,True,18
1466,2023-10-22,hospital,True,7
1467,2023-08-12,hospital,True,18
1468,2024-03-24,tourist,True,9
1469,2023-07-13,university,True,3
1470,2023-11-19,university,True,3
1471,2023-07-19,tourist,True,2
1472,2023-02-23,tourist,True,10
1473,2023-10-03,tourist,True,9
1474,2023-05-31,tourist,True,15
1475,2023-08-13,gas_station,True,12
1476,2023-02-12,hospital,True,7
1477,2023-07-02,mall,True,6
1478,2023-09-21,university,True,14
1479,2024-03-10,gas_station,True,11
1480,2023-11-17,gas_station,True,11
1481,2024-03-03,tourist,True,15
1482,2023-10-25,transit,True,20
1483,2023-05-28,mall,True,6
1484,2023-05-24,urban_residential,True,8
1485,2023-05-28,office,True,17
1486,2023-09-20,gas_station,True,12
1487,2023-09-12,transit,True,16
1488,2023-08-16,transit,True,16
1489,2023-07-20,office,True,17
1490,2023-07-10,tourist,True,2
1491,2024-02-19,hospital,True,18
1492,2023-06-13,tourist,True,15
1493,2023-03-23,tourist,True,15
1494,2023-05-24,tourist,True,10
1495,2023-10-30,tourist,True,15
1496,2024-04-25,urban_residential,True,5
1497,2024-05-23,university,True,19
1498,2023-04-23,tourist,True,10
1499,2023-04-25,gas_station,True,11
1500,2023-07-19,hospital,True,4
1501,2023-03-03,tourist,True,10
1502,2023-09-22,urban_residential,True,5
1503,2023-05-15,gas_station,True,11
1504,2023-07-11,urban_residential,True,8
1505,2023-06-30,hospital,True,18
1506,2023-06-11,university,True,1
1507,2023-05-04,tourist,True,2
1508,2023-05-23,university,True,14
1509,2023-07-13,mall,True,6
1510,2023-04-04,transit,True,20
1511,2024-02-29,university,True,3
1512,2023-07-07,hospital,True,4
1513,2023-02-09,mall,True,6
1514,2023-04-15,hospital,True,7
1515,2023-03-01,transit,True,20
1516,2024-02-20,gas_station,True,13
1517,2024-01-05,gas_station,True,12
1518,2023-06-09,hospital,True,18
1519,2023-08-13,urban_residential,True,5
1520,2023-11-12,mall,True,6
1521,2023-10-05,transit,True,20
1522,2023-12-08,tourist,True,9
1523,2023-07-13,urban_residential,True,5
1524,2023-11-12,transit,True,16
1525,2023-01-28,tourist,True,2
1526,2023-08-04,tourist,True,15
1527,2023-04-21,hospital,True,4
1528,2023-06-01,gas_station,True,12
1529,2024-02-13,mall,True,6
1530,2023-11-18,gas_station,True,11
1531,2023-08-10,tourist,True,9
1532,2023-09-27,mall,True,6
1533,2023-07-12,gas_station,True,12
1534,2023-08-28,university,True,14
1535,2023-08-24,mall,True,6
1536,2023-12-06,tourist,True,15
1537,2023-06-18,university,True,1
1538,2023-04-28,university,True,1
1539,2023-02-14,university,True,19
1540,2024-01-31,university,True,14
1541,2023-07-08,tourist,True,15
1542,2023-07-10,university,True,3
1543,2023-05-11,transit,True,16
1544,2023-05-14,gas_station,True,13
1545,2023-10-31,university,True,14
1546,2023-09-02,office,True,17
1547,2023-01-21,mall,True,6
1548,2023-06-15,hospital,True,18
1549,2023-12-17,tourist,True,10
1550,2024-01-17,office,True,17
1551,2023-03-28,mall,True,6
1552,2023-06-14,hospital,True,18
1553,2023-09-28,tourist,True,10
1554,2023-07-19,tourist,True,15
1555,2023-10-15,hospital,True,7
1556,2023-09-27,gas_station,True,12
1557,2024-02-22,university,True,1
1558,2023-08-02,tourist,True,2
1559,2023-05-09,university,True,1
1560,2023-03-05,tourist,True,2
1561,2023-04-06,gas_station,True,12
1562,2023-04-09,hospital,True,4
1563,2023-07-19,hospital,True,4
1564,2023-06-06,transit,True,20
1565,2023-08-02,university,True,19
1566,2023-05-27,university,True,19
1567,2023-04-30,urban_residential,True,8
1568,2023-08-06,hospital,True,7
1569,2023-07-19,university,True,14
1570,2023-07-21,gas_station,True,12
1571,2023-07-30,tourist,True,15
1572,2023-07-21,hospital,True,18
1573,2023-05-31,university,True,1
1574,2023-03-08,office,True,17
1575,2023-09-22,gas_station,True,11
1576,2023-10-02,urban_residential,True,8
1577,2023-10-18,tourist,True,10
1578,2023-02-23,urban_residential,True,5
1579,2023-07-30,gas_station,True,13
1580,2023-06-15,transit,True,20
1581,2023-04-23,tourist,True,15
1582,2023-03-13,gas_station,True,12
1583,2023-08-06,tourist,True,9
1584,2023-09-30,urban_residential,True,5
1585,2023-02-17,tourist,True,10
1586,2023-05-24,hospital,True,4
1587,2023-07-27,hospital,True,18
1588,2023-02-26,university,True,1
1589,2023-10-27,tourist,True,15
1590,2023-03-08,hospital,True,4
1591,2023-08-22,mall,True,6
1592,2023-05-24,tourist,True,9
1593,2023-03-02,hospital,True,4
1594,2023-03-03,gas_station,True,12
1595,2024-01-22,hospital,True,7
1596,2023-08-05,hospital,True,4
1597,2023-09-01,urban_residential,True,8
1598,2023-05-16,university,True,19
1599,2023-10-16,tourist,True,10
1600,2023-04-15,hospital,True,4
1601,2023-07-22,tourist,True,10
1602,2023-09-03,university,True,1
1603,2023-10-13,tourist,True,15
1604,2023-03-29,gas_station,True,13
1605,2023-10-28,tourist,True,10
1606,2023-05-22,university,True,14
1607,2023-05-21,gas_station,True,12
1608,2023-10-20,transit,True,16
1609,2023-06-27,tourist,True,15
1610,2023-04-15,transit,True,20
1611,2023-06-09,tourist,True,10
1612,2023-08-07,gas_station,True,12
1613,2023-08-10,gas_station,True,13
1614,2023-05-20,urban_residential,True,5
1615,2023-03-09,university,True,3
1616,2023-05-21,university,True,3
1617,2023-08-10,university,True,3
1618,2023-06-08,university,True,19
1619,2023-01-09,university,True,3
1620,2023-04-27,mall,True,6
1621,2023-01-24,hospital,True,7
1622,2023-06-05,tourist,True,9
1623,2023-03-18,tourist,True,9
1624,2023-12-10,hospital,True,18
1625,2023-08-14,urban_residential,True,8
1626,2024-03-16,tourist,True,9
1627,2023-05-20,tourist,True,10
1628,2023-08-13,university,True,3
1629,2023-05-31,gas_station,True,12
1630,2023-11-01,tourist,True,15
1631,2023-05-15,tourist,True,2
1632,2023-08-22,hospital,True,7
1633,2023-07-06,office,True,17
1634,2023-09-09,urban_residential,True,5
1635,2024-02-26,transit,True,16
1636,2023-10-18,tourist,True,9
1637,2023-06-20,mall,True,6
1638,2023-07-07,hospital,True,4
1639,2023-04-07,urban_residential,True,8
1640,2023-04-09,transit,True,20
1641,2023-08-29,tourist,True,9
1642,2023-06-01,urban_residential,True,8
1643,2023-06-16,urban_residential,True,5
1644,2023-09-05,gas_station,True,12
1645,2023-07-21,gas_station,True,12
1646,2023-11-18,urban_residential,True,8
1647,2023-10-04,urban_residential,True,5
1648,2023-04-06,office,True,17
1649,2023-07-17,university,True,19
1650,2023-03-16,university,True,3
1651,2023-09-13,gas_station,True,11
1652,2023-06-11,urban_residential,True,8
1653,2023-11-24,urban_residential,True,5
1654,2023-05-28,transit,True,16
1655,2023-03-20,gas_station,True,12
1656,2023-05-15,office,True,17
1657,2023-07-11,tourist,True,10
1658,2024-04-15,gas_station,True,13
1659,2024-01-17,university,True,14
1660,2023-04-03,transit,True,20
1661,2023-04-23,tourist,True,9
1662,2024-03-12,gas_station,True,11
1663,2023-05-25,university,True,1
1664,2024-02-03,gas_station,True,11
1665,2023-06-27,transit,True,20
1666,2023-07-13,hospital,True,4
1667,2023-08-23,transit,True,20
1668,2023-08-29,university,True,1
1669,2023-02-14,urban_residential,True,8
1670,2023-05-30,transit,True,20
1671,2023-09-12,tourist,True,9
1672,2024-04-08,university,True,3
1673,2023-03-13,mall,True,6
1674,2023-08-13,mall,True,6
1675,2023-09-14,university,True,1
1676,2023-06-07,mall,True,6
1677,2023-02-26,university,True,1
1678,2024-01-18,mall,True,6
1679,2024-06-01,hospital,True,18
1680,2023-06-16,tourist,True,10
1681,2023-03-15,transit,True,20
1682,2023-11-12,mall,True,6
1683,2023-03-01,tourist,True,10
1684,2023-06-05,university,True,1
1685,2023-07-07,tourist,True,2
1686,2023-08-19,gas_station,True,11
1687,2023-03-20,hospital,True,18
1688,2023-03-14,hospital,True,7
1689,2024-02-16,university,True,1
1690,2023-09-16,gas_station,True,11
1691,2023-08-17,hospital,True,7
1692,2023-10-03,tourist,True,9
1693,2023-08-04,urban_residential,True,5
1694,2023-09-17,university,True,1
1695,2023-04-04,transit,True,16
1696,2024-06-13,urban_residential,True,5
1697,2023-05-30,tourist,True,15
1698,2023-03-22,university,True,19
1699,2023-08-25,tourist,True,9
1700,2023-12-16,mall,True,6
1701,2023-05-14,university,True,14
1702,2023-09-03,gas_station,True,11
1703,2023-04-02,university,True,14
1704,2023-07-05,hospital,True,18
1705,2023-08-23,gas_station,True,13
1706,2023-05-26,transit,True,16
1707,2023-10-15,university,True,3
1708,2023-03-10,hospital,True,7
1709,2023-03-16,office,True,17
1710,2023-02-23,transit,True,16
1711,2023-10-25,gas_station,True,12
1712,2023-07-10,urban_residential,True,5
1713,2024-01-08,tourist,True,9
1714,2023-02-17,urban_residential,True,5
1715,2023-07-26,office,True,17
1716,2023-09-09,hospital,True,7
1717,2023-06-28,gas_station,True,12
1718,2023-03-03,office,True,17
1719,2023-09-07,urban_residential,True,8
1720,2023-06-04,transit,True,16
1721,2023-04-25,tourist,True,2
1722,2023-07-29,gas_station,True,13
1723,2023-07-21,mall,True,6
1724,2023-05-09,transit,True,20
1725,2023-04-19,gas_station,True,11
1726,2023-10-29,transit,True,20
1727,2024-05-06,urban_residential,True,5
1728,2023-07-24,hospital,True,4
1729,2023-04-15,tourist,True,9
1730,2023-07-31,tourist,True,2
1731,2023-09-16,tourist,True,10
1732,2023-04-09,university,True,1
1733,2024-04-21,university,True,19
1734,2023-03-12,university,True,3
1735,2023-04-08,hospital,True,18
1736,2023-12-28,hospital,True,4
1737,2023-08-28,university,True,1
1738,2023-12-10,office,True,17
1739,2023-09-13,mall,True,6
1740,2023-08-06,mall,True,6
1741,2023-09-02,gas_station,True,12
1742,2023-03-29,gas_station,True,11
1743,2023-08-20,mall,True,6
1744,2023-08-08,hospital,True,7
1745,2023-08-10,hospital,True,18
1746,2023-08-20,urban_residential,True,5
1747,2023-08-26,urban_residential,True,5
1748,2023-06-23,gas_station,True,12
1749,2023-10-02,transit,True,20
1750,2024-01-10,urban_residential,True,8
1751,2024-01-04,university,True,3
1752,2023-02-20,gas_station,True,11
1753,2023-08-15,transit,True,20
1754,2023-03-26,urban_residential,True,8
1755,2023-07-27,urban_residential,True,5
1756,2023-04-22,urban_residential,True,5
1757,2023-07-02,university,True,3
1758,2023-07-16,university,True,19
1759,2023-02-03,gas_station,True,13
1760,2024-02-10,university,True,19
1761,2023-10-13,university,True,1
1762,2023-08-28,transit,True,20
1763,2023-08-21,office,True,17
1764,2023-03-20,tourist,True,15
1765,2023-07-17,tourist,True,9
1766,2024-05-10,university,True,19
1767,2023-03-03,hospital,True,7
1768,2023-06-06,transit,True,20
1769,2023-09-30,university,True,3
1770,2023-09-07,gas_station,True,11
1771,2023-09-09,university,True,3
1772,2023-03-14,tourist,True,10
1773,2023-03-19,university,True,3
1774,2023-10-08,urban_residential,True,8
1775,2023-05-11,hospital,True,7
1776,2023-03-04,university,True,1
1777,2023-03-25,university,True,1
1778,2023-09-23,gas_station,True,11
1779,2023-08-29,mall,True,6
1780,2023-08-06,hospital,True,4
1781,2023-08-10,tourist,True,9
1782,2023-03-13,tourist,True,15
1783,2023-10-05,hospital,True,4
1784,2024-02-12,university,True,1
1785,2023-08-27,office,True,17
1786,2023-02-05,university,True,3
1787,2023-04-08,hospital,True,7
1788,2023-05-03,transit,True,16
1789,2023-05-12,urban_residential,True,5
1790,2023-07-10,tourist,True,15
1791,2023-05-02,hospital,True,7
1792,2023-05-05,urban_residential,True,8
1793,2023-10-30,tourist,True,9
1794,2023-03-19,tourist,True,2
1795,2023-05-06,gas_station,True,11
1796,2023-05-13,office,True,17
1797,2024-01-12,urban_residential,True,8
1798,2023-03-03,gas_station,True,13
1799,2023-03-09,university,True,1
1800,2023-09-05,office,True,17
1801,2023-08-13,hospital,True,4
1802,2023-07-23,university,True,1
1803,2023-10-25,hospital,True,4
1804,2024-01-25,hospital,True,4
1805,2023-03-01,mall,True,6
1806,2023-06-01,university,True,3
1807,2023-09-25,mall,True,6
1808,2023-07-25,hospital,True,18
1809,2023-05-07,university,True,1
1810,2023-05-11,urban_residential,True,8
1811,2023-10-13,urban_residential,True,8
1812,2023-05-18,urban_residential,True,5
1813,2023-04-28,urban_residential,True,8
1814,2023-05-02,transit,True,16
1815,2023-12-15,university,True,1
1816,2023-04-26,hospital,True,18
1817,2023-09-29,transit,True,16
1818,2023-04-30,hospital,True,4
1819,2023-07-05,mall,True,6
1820,2023-04-03,gas_station,True,11
1821,2024-03-27,tourist,True,10
1822,2023-05-26,gas_station,True,13
1823,2023-07-03,tourist,True,9
1824,2023-09-05,university,True,1
1825,2023-12-26,mall,True,6
1826,2023-04-03,hospital,True,7
1827,2023-04-08,urban_residential,True,8
1828,2023-12-19,gas_station,True,13
1829,2024-04-28,hospital,True,18
1830,2023-09-29,hospital,True,7
1831,2023-07-19,tourist,True,15
1832,2023-03-29,university,True,19
1833,2023-02-07,tourist,True,10
1834,2023-01-17,gas_station,True,12
1835,2023-05-21,transit,True,20
1836,2024-02-10,gas_station,True,13
1837,2023-10-30,university,True,14
1838,2023-04-10,tourist,True,9
1839,2023-07-16,university,True,1
1840,2023-05-27,tourist,True,15
1841,2023-12-17,transit,True,16
1842,2023-06-20,gas_station,True,12
1843,2023-07-28,office,True,17
1844,2023-07-03,university,True,1
1845,2023-11-05,tourist,True,10
1846,2023-05-10,university,True,3
1847,2024-01-27,hospital,True,4
1848,2023-10-24,hospital,True,7
1849,2023-06-03,hospital,True,18
1850,2023-04-26,transit,True,20
1851,2024-01-13,urban_residential,True,8
1852,2023-08-19,mall,True,6
1853,2024-01-02,tourist,True,2
1854,2023-10-25,tourist,True,2
1855,2023-07-21,university,True,14
1856,2023-03-19,university,True,14
1857,2023-08-16,hospital,True,4
1858,2023-11-03,university,True,1
1859,2023-10-04,tourist,True,10
1860,2023-07-20,urban_residential,True,8
1861,2023-12-11,gas_station,True,12
1862,2023-11-22,university,True,3
1863,2023-04-01,university,True,14
1864,2024-05-05,university,True,1
1865,2023-11-12,university,True,14
1866,2023-06-14,gas_station,True,11
1867,2023-05-17,tourist,True,15
1868,2023-08-06,tourist,True,10
1869,2024-01-19,university,True,14
1870,2023-03-14,hospital,True,4
1871,2023-05-17,tourist,True,10
1872,2023-08-26,tourist,True,9
1873,2023-03-05,university,True,19
1874,2023-04-05,gas_station,True,12
1875,2023-03-14,gas_station,True,13
1876,2023-05-31,tourist,True,2
1877,2023-03-19,hospital,True,7
1878,2023-04-24,hospital,True,18
1879,2023-04-09,tourist,True,2
1880,2023-07-30,university,True,14
1881,2023-04-28,tourist,True,10
1882,2023-05-24,tourist,True,10
1883,2023-10-10,urban_residential,True,5
1884,2023-03-16,gas_station,True,11
1885,2023-06-22,urban_residential,True,5
1886,2023-05-07,transit,True,16
1887,2023-04-18,tourist,True,15
1888,2023-06-11,transit,True,20
1889,2023-10-18,university,True,19
1890,2023-11-27,hospital,True,4
1891,2023-04-19,urban_residential,True,5
1892,2023-07-29,gas_station,True,12
1893,2024-04-11,mall,True,6
1894,2023-12-14,hospital,True,18
1895,2023-05-23,gas_station,True,11
1896,2023-09-25,tourist,True,10
1897,2023-04-24,urban_residential,True,8
1898,2023-02-14,university,True,1
1899,2023-01-10,university,True,3
1900,2023-05-14,university,True,1
1901,2023-09-19,urban_residential,True,5
1902,2023-10-10,urban_residential,True,5
1903,2023-07-23,hospital,True,4
1904,2024-03-31,transit,True,16
1905,2024-01-03,mall,True,6
1906,2023-10-28,gas_station,True,11
1907,2024-01-25,tourist,True,10
1908,2023-03-21,tourist,True,9
1909,2024-04-03,tourist,True,15
1910,2023-11-24,urban_residential,True,8
1911,2023-07-21,gas_station,True,12
1912,2023-08-29,tourist,True,9
1913,2023-04-24,university,True,19
1914,2023-03-08,tourist,True,15
1915,2023-01-21,gas_station,True,12
1916,2023-05-26,university,True,1
1917,2023-04-05,tourist,True,9
1918,2023-08-04,hospital,True,7
1919,2023-07-27,tourist,True,2
1920,2024-03-17,university,True,1
1921,2023-08-28,transit,True,20
1922,2023-06-25,tourist,True,15
1923,2023-05-24,university,True,1
1924,2023-04-02,tourist,True,9
1925,2023-05-23,tourist,True,10
1926,2023-07-12,university,True,1
1927,2023-03-29,tourist,True,2
1928,2023-05-18,hospital,True,18
1929,2023-05-21,mall,True,6
1930,2023-07-14,transit,True,20
1931,2023-09-04,urban_residential,True,8
1932,2023-03-04,hospital,True,7
1933,2023-03-19,mall,True,6
1934,2023-03-17,university,True,1
1935,2023-12-09,tourist,True,10
1936,2023-07-25,transit,True,20
1937,2023-06-11,urban_residential,True,5
1938,2023-02-07,transit,True,20
1939,2024-02-11,mall,True,6
1940,2023-12-12,urban_residential,True,8
1941,2024-01-28,gas_station,True,12
1942,2024-06-10,university,True,3
1943,2023-06-11,hospital,True,18
1944,2023-04-24,university,True,1
1945,2023-09-17,tourist,True,2
1946,2024-02-02,urban_residential,True,5
1947,2023-07-08,mall,True,6
1948,2024-02-19,tourist,True,15
1949,2023-02-02,tourist,True,15
1950,2023-12-14,tourist,True,10
1951,2023-02-12,urban_residential,True,5
1952,2023-05-26,transit,True,20
1953,2023-07-15,university,True,1
1954,2023-03-21,tourist,True,2
1955,2023-08-03,university,True,19
1956,2023-04-19,university,True,3
1957,2024-08-02,tourist,True,2
1958,2024-01-31,urban_residential,True,8
1959,2023-04-12,hospital,True,4
1960,2023-08-24,university,True,3
1961,2023-01-28,university,True,19
1962,2023-06-24,gas_station,True,13
1963,2023-11-26,university,True,3
1964,2023-05-28,tourist,True,10
1965,2023-03-23,university,True,3
1966,2023-01-23,transit,True,20
1967,2023-05-23,tourist,True,15
1968,2023-02-02,tourist,True,10
1969,2023-05-25,hospital,True,7
1970,2023-01-27,urban_residential,True,8
1971,2023-05-17,tourist,True,15
1972,2024-05-31,university,True,3
1973,2024-01-30,hospital,True,18
1974,2024-01-26,hospital,True,7
1975,2023-05-04,university,True,19
1976,2023-12-02,tourist,True,2
1977,2023-08-21,university,True,14
1978,2023-10-17,transit,True,20
1979,2024-01-29,hospital,True,4
1980,2024-01-10,office,True,17
1981,2023-09-13,mall,True,6
1982,2023-04-16,urban_residential,True,8
1983,2023-07-09,tourist,True,15
1984,2023-07-01,hospital,True,18
1985,2023-03-30,university,True,14
1986,2023-02-02,hospital,True,18
1987,2023-12-14,hospital,True,4
1988,2023-06-28,university,True,3
1989,2023-07-06,urban_residential,True,5
1990,2023-09-17,hospital,True,4
1991,2024-01-15,office,True,17
1992,2023-02-12,gas_station,True,12
1993,2024-02-25,university,True,3
1994,2023-03-30,mall,True,6
1995,2023-05-16,university,True,3
1996,2023-08-09,mall,True,6
1997,2023-11-04,university,True,1
1998,2023-01-25,gas_station,True,13
1999,2023-04-18,gas_station,True,13
2000,2023-08-25,hospital,True,7
2001,2023-06-29,transit,True,20
2002,2023-01-24,university,True,14
2003,2023-12-15,tourist,True,2
2004,2023-07-14,gas_station,True,13
2005,2023-08-14,urban_residential,True,8
2006,2023-10-05,tourist,True,15
2007,2023-08-02,hospital,True,18
2008,2023-03-09,urban_residential,True,5
2009,2023-08-01,university,True,1
2010,2023-05-30,tourist,True,10
2011,2023-01-30,university,True,3
2012,2023-04-02,urban_residential,True,5
2013,2024-04-27,tourist,True,9
2014,2023-08-03,gas_station,True,11
2015,2023-03-19,tourist,True,15
2016,2023-07-08,urban_residential,True,8
2017,2023-12-25,hospital,True,7
2018,2023-03-21,gas_station,True,12
2019,2023-02-26,tourist,True,15
2020,2023-05-18,urban_residential,True,5
2021,2023-06-07,hospital,True,4
2022,2023-05-22,gas_station,True,12
2023,2023-07-10,urban_residential,True,8
2024,2023-08-16,hospital,True,7
2025,2023-11-17,transit,True,16
2026,2023-03-04,gas_station,True,12
2027,2023-12-11,office,True,17
2028,2023-11-22,gas_station,True,13
2029,2023-11-15,tourist,True,15
2030,2023-07-08,gas_station,True,11
2031,2023-05-02,tourist,True,2
2032,2023-11-13,gas_station,True,11
2033,2023-02-06,transit,True,16
2034,2023-04-01,tourist,True,2
2035,2023-03-16,university,True,14
2036,2023-09-21,hospital,True,4
2037,2023-04-11,office,True,17
2038,2023-07-27,hospital,True,18
2039,2023-10-11,university,True,19
2040,2023-11-16,gas_station,True,12
2041,2023-02-13,tourist,True,2
2042,2023-12-12,university,True,19
2043,2023-05-08,university,True,1
2044,2023-10-11,mall,True,6
2045,2023-08-03,gas_station,True,13
2046,2023-05-12,university,True,3
2047,2023-04-05,tourist,True,10
2048,2023-08-11,gas_station,True,13
2049,2023-04-01,urban_residential,True,8
2050,2023-06-21,tourist,True,9
2051,2023-12-03,urban_residential,True,5
2052,2023-10-24,tourist,True,2
2053,2023-09-07,transit,True,16
2054,2023-07-05,tourist,True,15
2055,2023-09-29,hospital,True,4
2056,2023-09-17,gas_station,True,11
2057,2023-10-16,urban_residential,True,5
2058,2023-04-07,urban_residential,True,8
2059,2023-08-17,university,True,19
2060,2023-04-10,tourist,True,15
2061,2024-01-15,mall,True,6
2062,2023-04-12,university,True,19
2063,2023-12-11,university,True,14
2064,2023-09-14,office,True,17
2065,2023-10-27,gas_station,True,11
2066,2023-05-25,tourist,True,9
2067,2023-03-12,tourist,True,10
2068,2023-09-29,university,True,1
2069,2023-10-26,mall,True,6
2070,2023-04-26,transit,True,20
2071,2024-01-09,hospital,True,4
2072,2023-05-14,gas_station,True,12
2073,2023-09-06,university,True,19
2074,2023-05-14,university,True,1
2075,2023-09-21,university,True,19
2076,2023-03-19,gas_station,True,11
2077,2023-06-23,hospital,True,7
2078,2023-06-08,university,True,3
2079,2023-03-25,university,True,14
2080,2023-04-25,university,True,1
2081,2023-03-01,university,True,1
2082,2023-11-08,urban_residential,True,8
2083,2023-05-17,transit,True,16
2084,2023-04-25,transit,True,20
2085,2023-06-21,tourist,True,10
2086,2023-07-19,urban_residential,True,8
2087,2023-07-18,urban_residential,True,5
2088,2023-04-10,transit,True,20
2089,2023-03-25,tourist,True,15
2090,2023-04-24,urban_residential,True,5
2091,2024-04-05,urban_residential,True,8
2092,2023-04-06,university,True,14
2093,2023-07-11,urban_residential,True,5
2094,2023-05-22,university,True,14
2095,2023-07-30,tourist,True,9
2096,2023-03-26,urban_residential,True,5
2097,2023-04-30,urban_residential,True,5
2098,2023-10-22,gas_station,True,13
2099,2023-06-16,mall,True,6
2100,2023-07-27,urban_residential,True,5
2101,2023-04-14,university,True,14
2102,2023-03-27,tourist,True,2
2103,2023-02-02,tourist,True,15
2104,2023-06-10,gas_station,True,11
2105,2024-04-29,transit,True,20
2106,2023-07-13,tourist,True,15
2107,2023-07-17,university,True,19
2108,2023-07-05,hospital,True,4
2109,2023-01-05,tourist,True,9
2110,2023-09-19,university,True,14
2111,2023-08-18,university,True,3
2112,2023-10-08,hospital,True,4
2113,2023-04-10,tourist,True,2
2114,2023-02-07,university,True,19
2115,2023-11-06,gas_station,True,11
2116,2024-04-11,hospital,True,4
2117,2023-11-15,university,True,1
2118,2023-05-05,university,True,19
2119,2024-01-03,tourist,True,9
2120,2023-05-07,university,True,14
2121,2023-07-04,transit,True,20
2122,2023-05-04,transit,True,16
2123,2023-09-09,urban_residential,True,8
2124,2023-08-02,gas_station,True,12
2125,2023-06-25,hospital,True,4
2126,2023-10-01,transit,True,20
2127,2023-08-16,urban_residential,True,5
2128,2023-08-27,hospital,True,18
2129,2023-05-07,hospital,True,7
2130,2023-06-29,gas_station,True,12
2131,2023-02-03,hospital,True,7
2132,2023-10-03,office,True,17
2133,2023-07-19,transit,True,16
2134,2023-03-11,tourist,True,10
2135,2023-06-30,hospital,True,18
2136,2023-02-17,tourist,True,15
2137,2023-11-04,university,True,14
2138,2023-09-08,university,True,1
2139,2023-11-20,urban_residential,True,8
2140,2023-11-17,mall,True,6
2141,2023-01-21,urban_residential,True,8
2142,2023-08-21,tourist,True,10
2143,2023-02-19,mall,True,6
2144,2023-05-04,hospital,True,4
2145,2023-06-27,gas_station,True,12
2146,2024-03-24,transit,True,16
2147,2023-08-04,hospital,True,4
2148,2023-06-17,university,True,19
2149,2023-09-18,gas_station,True,11
2150,2023-12-20,university,True,19
2151,2023-08-01,tourist,True,15
2152,2023-07-11,gas_station,True,13
2153,2023-07-30,tourist,True,9
2154,2023-04-22,hospital,True,4
2155,2023-07-07,tourist,True,2
2156,2023-08-05,urban_residential,True,8
2157,2023-07-21,university,True,14
2158,2023-06-22,tourist,True,15
2159,2023-04-21,university,True,3
2160,2023-03-07,university,True,14
2161,2023-01-27,gas_station,True,11
2162,2023-05-16,gas_station,True,13
2163,2023-03-28,tourist,True,9
2164,2024-01-15,university,True,19
2165,2023-12-05,tourist,True,9
2166,2023-10-25,mall,True,6
2167,2023-03-30,university,True,1
2168,2023-04-12,tourist,True,2
2169,2023-08-16,mall,True,6
2170,2023-07-15,urban_residential,True,8
2171,2023-02-06,university,True,14
2172,2023-08-02,urban_residential,True,8
2173,2024-01-31,tourist,True,2
2174,2023-03-13,tourist,True,2
2175,2023-07-23,mall,True,6
2176,2023-11-20,tourist,True,10
2177,2023-06-01,transit,True,16
2178,2023-07-20,transit,True,20
2179,2023-06-16,urban_residential,True,5
2180,2023-07-27,urban_residential,True,5
2181,2023-05-13,mall,True,6
2182,2023-01-05,university,True,1
2183,2023-02-15,gas_station,True,13
2184,2023-11-29,hospital,True,7
2185,2023-04-11,hospital,True,18
2186,2023-07-03,transit,True,16
2187,2023-07-05,transit,True,16
2188,2023-11-24,university,True,1
2189,2023-08-17,university,True,1
