promo_id,campaign_id,product_id,store_id,start_date,end_date,promo_type,discount_pct,email_sent,social_campaign
2478,98,24,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2479,98,25,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2480,98,26,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2481,98,27,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2482,98,28,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2483,98,29,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2484,98,30,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2485,98,31,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2486,98,32,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2487,98,33,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2488,98,34,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2489,98,35,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2490,98,36,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2491,98,37,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2492,98,38,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2493,98,39,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2494,98,40,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2495,98,41,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2496,98,42,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2497,98,43,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2498,98,44,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2499,98,45,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2500,98,46,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2501,98,47,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2502,98,48,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2503,98,49,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2504,98,50,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2505,98,51,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2506,98,52,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2507,98,53,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2508,98,54,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2509,98,55,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2510,98,56,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2511,98,57,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2512,98,58,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2513,98,59,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2514,98,60,14,2023-10-17,2023-10-22,สมาชิกใหม่,20,False,False
2515,99,1,18,2023-12-09,2023-12-14,ซื้อ1แถม1,50,True,False
2516,99,19,18,2023-12-09,2023-12-14,ซื้อ1แถม1,50,True,False
2517,99,5,18,2023-12-09,2023-12-14,ซื้อ1แถม1,50,True,False
2518,99,56,18,2023-12-09,2023-12-14,ซื้อ1แถม1,50,True,False
2519,99,45,18,2023-12-09,2023-12-14,ซื้อ1แถม1,50,True,False
2520,99,44,18,2023-12-09,2023-12-14,ซื้อ1แถม1,50,True,False
2521,99,25,18,2023-12-09,2023-12-14,ซื้อ1แถม1,50,True,False
2522,99,15,18,2023-12-09,2023-12-14,ซื้อ1แถม1,50,True,False
2523,99,34,18,2023-12-09,2023-12-14,ซื้อ1แถม1,50,True,False
2524,99,31,18,2023-12-09,2023-12-14,ซื้อ1แถม1,50,True,False
2525,99,36,18,2023-12-09,2023-12-14,ซื้อ1แถม1,50,True,False
2526,99,18,18,2023-12-09,2023-12-14,ซื้อ1แถม1,50,True,False
2527,100,36,19,2024-08-24,2024-08-24,ชุดคู่ลด,20,True,True
2528,100,27,19,2024-08-24,2024-08-24,ชุดคู่ลด,20,True,True
2529,100,30,19,2024-08-24,2024-08-24,ชุดคู่ลด,20,True,True
2530,100,23,19,2024-08-24,2024-08-24,ชุดคู่ลด,20,True,True
2531,101,1,2,2023-01-30,2023-02-03,ชุดคู่ลด,15,True,True
2532,101,40,2,2023-01-30,2023-02-03,ชุดคู่ลด,15,True,True
2533,101,19,2,2023-01-30,2023-02-03,ชุดคู่ลด,15,True,True
2534,102,1,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2535,102,2,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2536,102,3,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2537,102,4,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2538,102,5,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2539,102,6,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2540,102,7,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2541,102,8,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2542,102,9,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2543,102,10,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2544,102,11,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2545,102,12,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2546,102,13,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2547,102,14,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2548,102,15,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2549,102,16,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2550,102,17,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2551,102,18,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2552,102,19,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2553,102,20,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2554,102,21,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2555,102,22,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2556,102,23,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2557,102,24,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2558,102,25,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2559,102,26,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2560,102,27,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2561,102,28,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2562,102,29,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2563,102,30,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2564,102,31,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2565,102,32,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2566,102,33,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2567,102,34,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2568,102,35,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2569,102,36,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2570,102,37,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2571,102,38,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2572,102,39,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2573,102,40,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2574,102,41,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2575,102,42,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2576,102,43,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2577,102,44,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2578,102,45,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2579,102,46,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2580,102,47,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2581,102,48,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2582,102,49,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2583,102,50,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2584,102,51,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2585,102,52,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2586,102,53,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2587,102,54,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2588,102,55,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2589,102,56,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2590,102,57,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2591,102,58,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2592,102,59,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2593,102,60,4,2024-09-27,2024-09-27,แต้มx2,0,True,False
2594,103,28,12,2024-11-14,2024-11-25,ลดราคา,35,True,True
2595,103,59,12,2024-11-14,2024-11-25,ลดราคา,35,True,True
2596,103,4,12,2024-11-14,2024-11-25,ลดราคา,35,True,True
2597,103,39,12,2024-11-14,2024-11-25,ลดราคา,35,True,True
2598,103,47,12,2024-11-14,2024-11-25,ลดราคา,35,True,True
2599,103,15,12,2024-11-14,2024-11-25,ลดราคา,35,True,True
2600,103,49,12,2024-11-14,2024-11-25,ลดราคา,35,True,True
2601,103,21,12,2024-11-14,2024-11-25,ลดราคา,35,True,True
2602,103,9,12,2024-11-14,2024-11-25,ลดราคา,35,True,True
2603,103,54,12,2024-11-14,2024-11-25,ลดราคา,35,True,True
2604,103,5,12,2024-11-14,2024-11-25,ลดราคา,35,True,True
2605,103,58,12,2024-11-14,2024-11-25,ลดราคา,35,True,True
2606,103,7,12,2024-11-14,2024-11-25,ลดราคา,35,True,True
2607,103,3,12,2024-11-14,2024-11-25,ลดราคา,35,True,True
2608,103,2,12,2024-11-14,2024-11-25,ลดราคา,35,True,True
2609,103,51,12,2024-11-14,2024-11-25,ลดราคา,35,True,True
2610,104,47,7,2024-07-07,2024-07-13,ชุดคู่ลด,25,True,True
2611,104,35,7,2024-07-07,2024-07-13,ชุดคู่ลด,25,True,True
2612,104,42,7,2024-07-07,2024-07-13,ชุดคู่ลด,25,True,True
2613,104,52,7,2024-07-07,2024-07-13,ชุดคู่ลด,25,True,True
2614,105,22,19,2023-03-06,2023-03-13,ซื้อ1แถม1,50,False,True
2615,105,4,19,2023-03-06,2023-03-13,ซื้อ1แถม1,50,False,True
2616,105,9,19,2023-03-06,2023-03-13,ซื้อ1แถม1,50,False,True
2617,105,35,19,2023-03-06,2023-03-13,ซื้อ1แถม1,50,False,True
2618,105,2,19,2023-03-06,2023-03-13,ซื้อ1แถม1,50,False,True
2619,105,24,19,2023-03-06,2023-03-13,ซื้อ1แถม1,50,False,True
2620,105,33,19,2023-03-06,2023-03-13,ซื้อ1แถม1,50,False,True
2621,105,56,19,2023-03-06,2023-03-13,ซื้อ1แถม1,50,False,True
2622,105,36,19,2023-03-06,2023-03-13,ซื้อ1แถม1,50,False,True
2623,106,1,3,2024-07-30,2024-08-01,ชุดคู่ลด,30,True,True
2624,106,13,3,2024-07-30,2024-08-01,ชุดคู่ลด,30,True,True
2625,106,25,3,2024-07-30,2024-08-01,ชุดคู่ลด,30,True,True
2626,106,59,3,2024-07-30,2024-08-01,ชุดคู่ลด,30,True,True
2627,106,8,3,2024-07-30,2024-08-01,ชุดคู่ลด,30,True,True
2628,107,54,18,2023-01-03,2023-01-12,ลดราคา,25,True,False
2629,107,26,18,2023-01-03,2023-01-12,ลดราคา,25,True,False
2630,107,57,18,2023-01-03,2023-01-12,ลดราคา,25,True,False
2631,107,49,18,2023-01-03,2023-01-12,ลดราคา,25,True,False
2632,107,37,18,2023-01-03,2023-01-12,ลดราคา,25,True,False
2633,107,23,18,2023-01-03,2023-01-12,ลดราคา,25,True,False
2634,107,41,18,2023-01-03,2023-01-12,ลดราคา,25,True,False
2635,107,14,18,2023-01-03,2023-01-12,ลดราคา,25,True,False
2636,107,39,18,2023-01-03,2023-01-12,ลดราคา,25,True,False
2637,107,30,18,2023-01-03,2023-01-12,ลดราคา,25,True,False
2638,107,15,18,2023-01-03,2023-01-12,ลดราคา,25,True,False
2639,108,1,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2640,108,2,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2641,108,3,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2642,108,4,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2643,108,5,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2644,108,6,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2645,108,7,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2646,108,8,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2647,108,9,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2648,108,10,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2649,108,11,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2650,108,12,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2651,108,13,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2652,108,14,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2653,108,15,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2654,108,16,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2655,108,17,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2656,108,18,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2657,108,19,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2658,108,20,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2659,108,21,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2660,108,22,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2661,108,23,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2662,108,24,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2663,108,25,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2664,108,26,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2665,108,27,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2666,108,28,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2667,108,29,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2668,108,30,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2669,108,31,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2670,108,32,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2671,108,33,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2672,108,34,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2673,108,35,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2674,108,36,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2675,108,37,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2676,108,38,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2677,108,39,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2678,108,40,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2679,108,41,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2680,108,42,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2681,108,43,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2682,108,44,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2683,108,45,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2684,108,46,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2685,108,47,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2686,108,48,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2687,108,49,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2688,108,50,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2689,108,51,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2690,108,52,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2691,108,53,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2692,108,54,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2693,108,55,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2694,108,56,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2695,108,57,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2696,108,58,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2697,108,59,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2698,108,60,14,2023-07-07,2023-07-08,สมาชิกใหม่,20,True,True
2699,109,14,13,2023-06-17,2023-06-30,ชุดคู่ลด,20,True,False
2700,109,35,13,2023-06-17,2023-06-30,ชุดคู่ลด,20,True,False
2701,109,58,13,2023-06-17,2023-06-30,ชุดคู่ลด,20,True,False
2702,109,31,13,2023-06-17,2023-06-30,ชุดคู่ลด,20,True,False
2703,110,32,14,2023-01-17,2023-01-19,ลดราคา,35,True,True
2704,110,52,14,2023-01-17,2023-01-19,ลดราคา,35,True,True
2705,110,48,14,2023-01-17,2023-01-19,ลดราคา,35,True,True
2706,110,20,14,2023-01-17,2023-01-19,ลดราคา,35,True,True
2707,110,47,14,2023-01-17,2023-01-19,ลดราคา,35,True,True
2708,110,5,14,2023-01-17,2023-01-19,ลดราคา,35,True,True
2709,110,33,14,2023-01-17,2023-01-19,ลดราคา,35,True,True
2710,110,17,14,2023-01-17,2023-01-19,ลดราคา,35,True,True
2711,110,59,14,2023-01-17,2023-01-19,ลดราคา,35,True,True
2712,110,44,14,2023-01-17,2023-01-19,ลดราคา,35,True,True
2713,110,6,14,2023-01-17,2023-01-19,ลดราคา,35,True,True
2714,110,60,14,2023-01-17,2023-01-19,ลดราคา,35,True,True
2715,110,30,14,2023-01-17,2023-01-19,ลดราคา,35,True,True
2716,110,57,14,2023-01-17,2023-01-19,ลดราคา,35,True,True
2717,110,27,14,2023-01-17,2023-01-19,ลดราคา,35,True,True
2718,111,48,9,2024-03-03,2024-03-07,ชุดคู่ลด,25,True,False
2719,111,49,9,2024-03-03,2024-03-07,ชุดคู่ลด,25,True,False
2720,112,1,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2721,112,2,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2722,112,3,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2723,112,4,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2724,112,5,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2725,112,6,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2726,112,7,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2727,112,8,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2728,112,9,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2729,112,10,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2730,112,11,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2731,112,12,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2732,112,13,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2733,112,14,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2734,112,15,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2735,112,16,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2736,112,17,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2737,112,18,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2738,112,19,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2739,112,20,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2740,112,21,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2741,112,22,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2742,112,23,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2743,112,24,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2744,112,25,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2745,112,26,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2746,112,27,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2747,112,28,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2748,112,29,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2749,112,30,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2750,112,31,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2751,112,32,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2752,112,33,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2753,112,34,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2754,112,35,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2755,112,36,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2756,112,37,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2757,112,38,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2758,112,39,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2759,112,40,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2760,112,41,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2761,112,42,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2762,112,43,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2763,112,44,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2764,112,45,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2765,112,46,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2766,112,47,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2767,112,48,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2768,112,49,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2769,112,50,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2770,112,51,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2771,112,52,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2772,112,53,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2773,112,54,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2774,112,55,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2775,112,56,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2776,112,57,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2777,112,58,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2778,112,59,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2779,112,60,19,2023-10-06,2023-10-07,สมาชิกใหม่,20,True,True
2780,113,5,4,2024-04-26,2024-04-28,ชุดคู่ลด,30,True,True
2781,113,25,4,2024-04-26,2024-04-28,ชุดคู่ลด,30,True,True
2782,113,22,4,2024-04-26,2024-04-28,ชุดคู่ลด,30,True,True
2783,113,56,4,2024-04-26,2024-04-28,ชุดคู่ลด,30,True,True
2784,113,52,4,2024-04-26,2024-04-28,ชุดคู่ลด,30,True,True
2785,114,50,4,2023-09-18,2023-09-29,ชุดคู่ลด,20,True,False
2786,114,43,4,2023-09-18,2023-09-29,ชุดคู่ลด,20,True,False
2787,114,2,4,2023-09-18,2023-09-29,ชุดคู่ลด,20,True,False
2788,114,11,4,2023-09-18,2023-09-29,ชุดคู่ลด,20,True,False
2789,114,55,4,2023-09-18,2023-09-29,ชุดคู่ลด,20,True,False
2790,114,25,4,2023-09-18,2023-09-29,ชุดคู่ลด,20,True,False
2791,115,13,15,2024-05-16,2024-05-25,ลดราคา,30,True,False
2792,115,43,15,2024-05-16,2024-05-25,ลดราคา,30,True,False
2793,115,35,15,2024-05-16,2024-05-25,ลดราคา,30,True,False
2794,115,53,15,2024-05-16,2024-05-25,ลดราคา,30,True,False
2795,115,56,15,2024-05-16,2024-05-25,ลดราคา,30,True,False
2796,115,21,15,2024-05-16,2024-05-25,ลดราคา,30,True,False
2797,115,7,15,2024-05-16,2024-05-25,ลดราคา,30,True,False
2798,115,20,15,2024-05-16,2024-05-25,ลดราคา,30,True,False
2799,115,2,15,2024-05-16,2024-05-25,ลดราคา,30,True,False
2800,115,42,15,2024-05-16,2024-05-25,ลดราคา,30,True,False
2801,115,33,15,2024-05-16,2024-05-25,ลดราคา,30,True,False
2802,115,17,15,2024-05-16,2024-05-25,ลดราคา,30,True,False
2803,115,59,15,2024-05-16,2024-05-25,ลดราคา,30,True,False
2804,115,57,15,2024-05-16,2024-05-25,ลดราคา,30,True,False
2805,116,57,15,2024-09-25,2024-10-08,ซื้อ1แถม1,50,True,True
2806,116,27,15,2024-09-25,2024-10-08,ซื้อ1แถม1,50,True,True
2807,116,25,15,2024-09-25,2024-10-08,ซื้อ1แถม1,50,True,True
2808,116,19,15,2024-09-25,2024-10-08,ซื้อ1แถม1,50,True,True
2809,116,46,15,2024-09-25,2024-10-08,ซื้อ1แถม1,50,True,True
2810,116,22,15,2024-09-25,2024-10-08,ซื้อ1แถม1,50,True,True
2811,116,7,15,2024-09-25,2024-10-08,ซื้อ1แถม1,50,True,True
2812,116,13,15,2024-09-25,2024-10-08,ซื้อ1แถม1,50,True,True
2813,116,54,15,2024-09-25,2024-10-08,ซื้อ1แถม1,50,True,True
2814,117,1,2,2023-11-03,2023-11-14,แต้มx2,0,True,False
2815,117,2,2,2023-11-03,2023-11-14,แต้มx2,0,True,False
2816,117,3,2,2023-11-03,2023-11-14,แต้มx2,0,True,False
2817,117,4,2,2023-11-03,2023-11-14,แต้มx2,0,True,False
2818,117,5,2,2023-11-03,2023-11-14,แต้มx2,0,True,False
2819,117,6,2,2023-11-03,2023-11-14,แต้มx2,0,True,False
2820,117,7,2,2023-11-03,2023-11-14,แต้มx2,0,True,False
2821,117,8,2,2023-11-03,2023-11-14,แต้มx2,0,True,False
2822,117,9,2,2023-11-03,2023-11-14,แต้มx2,0,True,False
2823,117,10,2,2023-11-03,2023-11-14,แต้มx2,0,True,False
2824,117,11,2,2023-11-03,2023-11-14,แต้มx2,0,True,False
2825,117,12,2,2023-11-03,2023-11-14,แต้มx2,0,True,False
2826,117,13,2,2023-11-03,2023-11-14,แต้มx2,0,True,False
2827,117,14,2,2023-11-03,2023-11-14,แต้มx2,0,True,False
2828,117,15,2,2023-11-03,2023-11-14,แต้มx2,0,True,False
2829,117,16,2,2023-11-03,2023-11-14,แต้มx2,0,True,False
2830,117,17,2,2023-11-03,2023-11-14,แต้มx2,0,True,False
2831,117,18,2,2023-11-03,2023-11-14,แต้มx2,0,True,False
2832,117,19,2,2023-11-03,2023-11-14,แต้มx2,0,True,False
2833,117,20,2,2023-11-03,2023-11-14,แต้มx2,0,True,False
2834,117,21,2,2023-11-03,2023-11-14,แต้มx2,0,True,False
2835,117,22,2,2023-11-03,2023-11-14,แต้มx2,0,True,False
2836,117,23,2,2023-11-03,2023-11-14,แต้มx2,0,True,False
2837,117,24,2,2023-11-03,2023-11-14,แต้มx2,0,True,False
2838,117,25,2,2023-11-03,2023-11-14,แต้มx2,0,True,False
2839,117,26,2,2023-11-03,2023-11-14,แต้มx2,0,True,False
